720,20,1340,1420,180,720,840,640,16,7,9,5,13,2,12,12,2,6,14,11,5,12,1,14,14,14,0,7,9,13,6,15,5,5,4,9,10,3,12,3,10,15,10,8,2,4,16,8,8,10,1,3,8,3,3,3
680,520,580,1980,1120,1460,1560,140,12,4,12,7,10,11,4,3,3,16,15,13,10,4,11,13,14,2,1,14,9,1,12,10,11,4,2,13,3,13,8,0,9,1,3,5,4,12,0,2,14,16,11,6,11,13,13,1
1680,1500,1880,1060,1020,340,40,340,14,8,11,1,9,5,2,8,16,14,7,16,8,6,13,6,9,0,5,11,2,9,6,0,5,6,13,9,14,14,11,10,11,1,0,10,5,12,1,0,7,10,4,11,5,16,9,1
1520,1340,2000,720,280,1460,1260,1340,11,3,9,1,13,3,0,13,11,15,9,10,8,13,6,12,10,6,12,0,6,0,11,13,7,9,8,16,16,9,9,14,11,15,13,7,13,12,16,14,0,11,11,12,13,14,5,1
1840,1020,1560,600,1400,1440,1760,300,4,13,14,14,1,16,3,0,7,13,3,6,2,10,3,2,8,11,2,13,6,5,3,12,14,9,2,4,6,4,12,14,16,11,13,13,10,9,12,9,0,8,3,1,13,13,3,2
1860,1500,820,1840,440,320,420,1620,15,4,10,12,9,8,4,2,9,16,8,5,8,0,14,7,14,12,11,9,15,13,6,12,2,1,16,9,4,5,6,16,3,9,3,7,16,3,13,1,1,1,8,11,14,15,11,1
1640,660,1460,680,400,1340,800,440,9,10,15,10,5,8,15,11,8,16,2,14,13,7,14,9,16,14,16,2,10,2,10,16,3,16,10,5,7,14,13,0,0,7,7,1,12,9,16,8,5,11,11,9,7,2,13,1
400,200,160,680,1300,1920,1160,1720,11,16,3,1,7,15,3,11,9,7,5,6,15,6,6,10,9,14,11,4,2,3,11,2,4,7,16,4,5,4,9,10,1,8,5,4,2,12,5,3,6,1,11,1,0,1,7,1
1820,1860,560,1500,1040,1480,540,120,16,10,10,12,8,8,8,9,9,8,7,14,9,14,6,6,4,3,5,7,11,4,15,12,2,3,6,15,9,7,6,10,12,16,2,2,13,2,10,4,5,5,6,11,8,2,14,3
600,1420,1620,60,1780,900,1820,1120,3,4,7,2,7,2,5,7,10,14,3,13,7,0,15,10,11,13,16,4,7,0,15,9,7,8,4,16,2,8,0,4,15,5,0,1,15,14,0,6,8,16,4,9,1,4,1,3
460,1360,1880,780,980,1200,220,1280,2,15,0,0,8,10,4,12,12,6,1,10,4,7,8,9,0,10,4,16,14,7,1,1,8,14,6,8,10,4,0,1,15,8,5,10,14,10,4,0,7,3,12,12,4,6,7,2
40,1760,1540,260,1240,1340,640,1680,3,12,6,11,15,6,9,2,6,4,14,15,5,2,1,3,0,7,6,0,0,15,9,9,9,16,16,3,1,11,13,2,4,11,1,2,16,0,10,6,7,8,2,5,10,1,1,1
1240,1400,1820,1820,840,1040,1840,1900,8,6,0,2,7,10,11,1,16,10,15,7,4,6,9,8,7,8,15,16,8,8,7,7,0,9,16,8,4,1,8,12,3,16,13,5,2,10,10,4,5,16,12,5,0,6,7,1
1960,80,320,1200,1420,580,320,100,12,8,1,15,5,5,15,7,8,10,13,0,12,10,11,12,6,16,0,9,12,15,6,16,0,9,5,11,12,10,3,10,4,0,10,7,9,2,0,9,9,10,5,6,6,4,4,2
600,1040,1160,60,1400,780,320,380,3,8,3,6,12,14,13,1,0,8,3,4,4,13,3,16,15,15,14,5,13,2,12,15,11,11,9,7,12,3,16,9,2,0,9,3,14,3,9,1,10,13,11,10,7,10,6,3
1460,720,1340,500,400,1700,580,60,13,13,14,6,16,8,15,1,10,9,4,7,8,2,1,6,15,8,4,10,15,5,3,15,2,7,1,4,10,1,13,7,5,4,8,11,2,5,8,8,16,11,9,13,3,8,8,2
1700,120,960,660,1080,2000,400,1440,0,9,9,11,13,4,15,2,13,1,16,0,7,10,5,4,12,10,5,1,16,7,8,8,15,12,4,15,1,3,4,15,3,2,2,10,10,10,4,13,12,11,13,14,10,14,0,2
1140,800,800,340,1940,1560,1140,1980,2,3,9,13,12,0,10,7,3,10,10,14,9,12,7,0,8,0,8,15,6,7,16,6,8,7,14,16,8,14,8,14,6,2,1,3,9,15,4,9,7,15,4,16,4,0,10,3
1260,1280,520,460,720,1140,960,1200,15,12,7,14,1,6,6,8,6,9,0,6,8,9,9,8,1,15,1,11,10,14,15,16,0,8,9,0,13,0,1,7,12,9,6,7,6,6,7,1,10,6,9,8,15,7,14,2
280,140,1600,240,1420,500,1860,1380,11,4,14,15,16,3,16,11,3,1,11,10,8,15,3,5,3,9,8,15,1,3,3,15,2,16,12,15,14,1,8,15,6,4,9,8,11,5,12,5,2,15,6,7,9,5,10,3
1920,1000,1420,1360,1320,260,1260,840,8,16,11,4,1,6,9,8,8,9,14,11,14,4,14,1,1,13,9,7,7,12,14,15,5,5,8,5,11,7,7,2,7,13,0,7,13,14,13,8,11,4,14,10,14,8,2,3
1880,440,900,1040,1060,80,720,1720,3,12,15,16,4,11,15,16,16,0,0,16,9,7,10,12,9,5,12,1,3,3,0,3,5,13,0,14,14,9,11,3,4,2,4,4,11,0,5,16,15,1,8,9,5,3,0,3
840,640,640,960,1940,400,1080,420,16,8,10,2,11,16,16,1,10,2,5,6,12,16,3,8,12,9,15,1,14,6,9,3,1,10,15,6,4,6,5,8,15,16,2,8,4,6,14,11,16,1,9,13,2,2,1,3
1060,680,2000,120,960,1060,960,320,7,3,9,12,14,7,14,10,14,12,12,2,10,10,7,7,8,10,14,8,4,13,12,13,13,3,15,2,5,9,7,16,4,16,5,2,5,0,8,14,14,13,5,9,2,3,14,2
120,1460,520,440,1460,1620,860,220,6,15,14,13,8,8,2,7,1,2,3,2,6,9,13,16,9,7,14,9,13,9,7,10,10,9,4,0,14,0,9,1,3,11,8,1,8,15,9,16,13,16,2,6,13,5,8,1
1420,860,280,900,980,1160,1160,20,4,10,6,6,9,15,6,11,6,15,3,9,1,16,4,2,9,4,9,14,12,11,6,15,14,7,10,5,5,15,15,6,9,16,14,10,4,11,12,6,14,11,9,9,13,14,2,2
920,520,280,1760,1540,20,160,1800,15,10,9,12,15,4,5,11,14,9,9,12,11,15,11,7,15,10,7,16,10,2,5,15,6,12,2,13,2,8,9,14,10,15,6,10,12,2,5,15,8,2,2,4,13,11,8,2
1260,980,1040,320,500,1600,160,360,2,15,12,15,3,9,12,16,8,16,8,5,0,15,14,6,6,2,1,5,3,3,10,11,5,6,8,7,4,3,0,2,5,5,3,8,7,10,9,4,9,6,12,8,16,3,10,2
1860,1400,260,140,1300,700,1780,1600,2,10,15,8,14,10,10,12,7,4,10,5,3,0,9,11,3,0,4,4,15,15,0,3,1,1,14,15,8,12,4,5,7,12,4,8,16,15,3,3,16,16,16,8,6,4,7,2
680,400,740,1400,820,500,1760,420,0,2,4,6,0,2,8,9,7,14,6,4,7,0,7,2,7,6,9,9,12,5,13,16,2,12,2,13,6,1,4,6,15,6,4,0,1,15,11,6,1,12,0,6,12,9,9,2
1640,1060,1200,460,1760,1560,1480,600,12,9,1,1,15,12,16,7,4,3,0,8,8,7,5,14,3,6,16,0,9,15,13,12,11,5,4,8,5,1,5,3,15,16,14,11,11,11,9,4,13,6,11,16,4,12,9,1
860,1220,1260,540,1620,240,360,1300,12,7,11,3,16,6,9,0,11,16,14,16,4,11,11,2,16,9,13,15,3,9,15,4,9,12,6,5,10,9,6,15,3,6,0,6,2,15,2,8,12,15,2,11,8,12,10,1
1540,620,400,880,140,1240,660,1440,5,15,15,11,3,0,8,10,6,7,0,13,5,1,11,5,2,0,3,0,3,9,8,4,4,1,14,14,16,8,12,14,16,11,11,12,6,14,8,0,1,10,13,13,16,7,16,2
920,820,80,1500,340,20,240,360,5,11,2,3,12,15,12,10,7,9,9,3,1,4,13,10,11,0,3,2,14,9,3,13,1,15,0,1,15,1,8,13,10,13,13,3,12,5,16,4,0,1,12,8,16,6,7,1
380,1760,1080,760,1800,1940,80,980,10,15,10,15,2,15,5,15,15,4,15,15,13,14,7,12,11,16,11,8,6,16,13,8,14,5,0,8,14,7,0,0,3,15,12,4,8,13,2,9,0,0,1,15,14,2,4,1
1920,140,1560,320,1800,500,1500,360,8,5,10,11,3,3,9,12,3,6,3,0,2,7,11,7,16,1,10,10,1,9,0,3,9,4,5,16,2,0,9,16,9,14,16,8,7,3,9,5,4,5,8,9,9,9,5,2
980,60,1240,1180,1840,360,380,1960,6,3,12,14,16,4,0,13,15,5,7,5,11,11,0,16,0,1,2,3,1,10,5,2,12,15,3,0,15,13,4,16,10,0,13,10,5,9,4,10,14,13,1,5,9,3,11,2
80,1660,1480,1180,1320,1520,140,620,3,3,15,3,1,15,1,3,8,0,6,2,6,0,13,7,8,9,11,12,2,7,5,12,14,6,6,13,0,8,15,3,13,2,16,16,10,11,12,10,14,0,0,13,6,12,7,1
1440,1700,1940,200,1680,1900,1960,1540,0,13,1,15,11,5,13,16,12,8,1,11,13,16,1,4,9,3,15,8,5,4,15,0,12,11,6,11,12,12,15,3,7,7,12,2,16,13,1,5,0,3,8,11,11,8,11,1
1800,880,100,260,1300,700,1160,200,14,11,15,8,13,1,12,15,7,5,11,4,0,6,12,10,12,0,3,16,16,13,3,13,15,2,16,2,14,12,9,11,7,9,16,3,5,1,8,5,11,8,0,14,7,8,1,2
80,960,1600,1160,420,660,1120,620,9,0,4,7,7,4,0,12,10,7,8,12,7,8,10,3,7,13,15,11,16,12,13,1,0,13,7,8,2,0,7,5,1,2,0,12,10,11,9,10,12,2,4,8,10,16,12,2
1740,1360,360,2000,360,1920,760,1900,8,1,0,9,2,12,8,3,6,12,5,16,6,13,7,1,15,8,5,14,8,14,6,15,9,3,5,2,2,7,16,9,8,5,4,3,2,4,6,2,8,3,14,8,4,9,4,1
420,880,1600,520,1320,60,1120,560,14,5,12,2,0,11,0,2,9,14,3,11,0,13,4,15,2,6,11,6,1,1,9,7,2,8,0,15,16,5,11,1,8,0,1,10,12,5,12,12,14,8,0,14,3,4,12,2
80,1340,1240,580,240,180,820,580,4,0,10,13,11,8,0,5,11,12,0,13,14,12,8,6,3,11,4,8,9,2,4,14,1,4,12,14,6,1,12,14,13,8,13,16,1,16,12,16,0,15,6,4,14,7,16,3
160,1760,1140,140,780,680,1720,460,7,7,9,13,7,1,14,0,15,5,10,5,15,15,7,10,2,4,12,15,9,1,6,12,0,15,13,2,3,15,6,0,1,2,13,8,7,13,8,4,16,6,13,12,9,10,16,2
980,500,400,320,1960,1480,1620,1280,10,15,12,12,14,2,14,0,3,11,11,12,10,5,6,7,13,3,16,10,4,13,3,8,14,2,7,12,15,8,14,6,13,10,8,5,16,16,9,13,14,13,5,2,15,15,16,2
1780,200,1980,2000,200,1100,1800,180,14,2,5,3,0,12,0,7,4,6,15,4,6,8,11,14,3,3,7,5,13,11,14,11,6,4,6,14,0,7,4,0,14,4,1,2,15,3,0,15,5,2,13,10,4,6,9,1
480,1240,1380,920,720,40,720,60,10,11,15,2,5,1,8,14,14,11,15,9,15,2,16,7,12,4,11,14,9,3,6,8,6,2,2,15,4,4,15,15,9,14,12,13,2,3,1,16,13,2,7,15,9,9,4,1
1940,120,560,420,300,1020,540,1340,15,15,1,0,11,14,2,5,10,15,4,6,14,14,14,12,4,4,2,13,7,2,12,3,4,0,16,12,5,5,15,7,16,5,4,1,5,6,2,5,16,13,2,4,9,0,2,3
200,1440,240,1020,700,1040,1160,1040,2,9,3,6,5,10,7,5,15,13,2,12,8,13,8,9,7,9,15,5,4,9,2,12,7,3,3,1,10,8,10,11,0,0,0,8,12,11,0,11,15,11,12,4,13,14,4,3
540,1380,1120,1560,200,1120,220,1200,5,4,14,16,10,5,3,15,10,16,11,8,8,0,1,14,15,10,5,2,1,6,16,3,1,8,9,13,3,13,16,1,9,2,12,12,13,12,14,15,6,2,10,13,15,6,13,3
1580,1880,460,1720,1740,1280,440,1160,0,16,3,9,15,13,10,8,16,12,11,3,7,5,1,1,7,11,5,6,0,0,8,7,4,2,13,11,4,10,6,2,9,12,8,0,3,3,6,3,2,3,15,8,0,16,5,3
1280,1420,40,1920,1380,480,1900,1900,15,2,15,1,7,3,8,13,15,6,3,14,4,3,11,13,5,15,1,0,6,2,9,3,7,7,0,8,8,0,7,8,6,10,15,5,7,6,11,15,7,8,2,2,7,15,1,1
280,1280,1100,1280,420,460,660,1480,11,15,15,11,16,4,6,13,1,10,2,7,10,12,4,8,5,5,15,2,13,15,3,1,4,10,5,10,5,1,13,12,7,16,0,9,13,0,11,5,13,3,13,7,0,6,3,1
140,1300,1460,300,1900,40,1500,120,10,8,1,7,3,7,4,7,13,2,13,6,5,16,2,15,4,6,3,1,9,3,7,6,5,11,13,16,6,0,4,1,10,10,9,8,10,11,9,9,12,15,9,1,13,7,0,2
1900,800,1700,200,660,80,900,300,15,6,12,3,14,12,12,4,0,7,5,9,4,0,2,14,15,0,6,0,7,0,15,10,4,2,5,10,9,11,8,2,10,8,12,16,12,8,8,1,15,9,16,8,16,14,9,3
1980,1420,500,1680,320,760,20,1460,2,9,6,2,11,7,2,2,7,5,9,10,0,7,6,14,3,9,9,2,9,13,4,8,11,7,5,6,3,16,2,9,10,6,10,12,14,2,5,4,2,10,2,11,4,16,13,3
1460,960,920,800,1500,200,1360,960,4,3,9,9,15,5,11,12,4,9,11,7,8,14,4,2,11,7,11,6,15,13,8,12,6,3,11,7,12,9,0,0,13,4,12,13,6,10,2,4,12,13,0,10,12,5,5,2
840,1300,500,1860,660,660,1560,1300,1,9,6,10,3,13,9,1,3,10,14,5,10,10,5,15,13,8,16,6,8,16,2,3,10,1,6,16,3,13,14,0,1,5,16,1,14,14,11,2,9,5,16,12,14,8,1,2
280,1860,1880,1200,660,1920,1140,1960,0,0,14,4,5,10,10,15,15,8,13,8,9,11,8,1,10,6,1,5,15,8,13,4,3,4,14,12,3,4,7,0,6,13,6,9,14,15,8,1,2,4,7,14,3,7,15,1
260,900,1400,900,1680,1500,1540,300,6,6,10,1,3,5,9,1,10,13,0,6,11,5,13,15,1,13,5,6,9,1,8,7,13,1,16,0,9,11,2,5,12,1,2,14,7,0,12,2,14,0,15,8,12,7,7,3
220,1280,120,40,1120,600,1340,1200,1,10,0,10,6,12,1,11,5,14,10,5,5,8,16,10,10,15,5,9,5,14,8,16,2,10,0,5,3,13,12,6,7,11,3,12,3,10,4,9,6,7,13,7,15,12,11,2
80,80,40,1800,1580,420,1660,1320,13,0,11,0,12,5,2,0,3,12,6,13,13,1,1,9,11,15,14,10,0,11,4,0,9,1,15,11,10,12,10,7,4,10,1,16,8,13,4,1,6,8,1,1,6,1,10,3
320,1960,840,1660,860,880,320,1520,13,14,1,6,0,3,0,14,6,2,3,4,2,11,1,14,12,11,10,8,10,11,6,9,3,4,10,9,11,6,14,5,16,1,15,14,11,6,2,12,11,14,12,0,10,15,1,2
980,1240,1380,460,1300,1980,1660,1220,7,13,13,8,3,11,10,1,16,0,14,0,0,7,15,9,1,6,9,13,2,2,7,5,9,2,5,15,11,10,8,9,0,13,0,13,2,14,3,4,7,8,15,15,9,13,3,3
1600,1000,1240,220,1160,1840,1920,1120,5,7,3,12,10,8,13,13,7,8,1,13,3,7,13,10,5,6,4,12,13,1,14,15,14,9,6,8,10,1,2,16,6,12,16,15,11,7,12,5,3,15,10,6,5,8,0,3
1600,120,460,500,1640,520,180,140,2,9,0,7,15,14,6,15,12,10,0,4,6,0,14,16,16,12,8,8,14,8,13,10,5,11,15,9,1,4,3,14,12,10,1,15,1,15,10,6,16,6,4,3,10,12,4,1
1040,1940,1900,180,1060,100,260,1160,16,2,2,2,13,4,0,6,4,12,8,14,5,14,4,9,9,12,2,5,9,7,5,3,10,7,16,13,6,4,16,12,1,6,2,4,14,4,10,15,12,2,11,11,5,3,15,3
920,220,520,20,1740,1380,1180,60,6,11,12,8,10,16,12,16,4,9,6,11,3,3,13,16,11,12,11,16,8,6,13,3,14,3,9,14,0,12,7,16,16,4,1,5,16,0,11,5,16,0,6,10,7,14,4,1
1380,500,220,1080,80,1900,1020,1220,6,12,2,13,6,15,7,10,13,12,8,15,15,4,6,15,1,5,1,1,13,1,12,5,3,5,7,15,0,7,10,11,12,13,6,7,4,11,13,16,0,7,6,3,10,16,16,1
1200,1000,320,1680,1180,1940,880,1440,6,0,12,6,9,4,12,14,3,1,7,15,8,6,12,10,7,16,5,1,14,11,12,6,11,9,11,9,10,5,15,5,15,16,8,9,2,8,10,4,8,5,13,4,11,16,12,2
1500,1620,520,1720,1160,660,60,1660,6,12,16,16,16,3,13,15,1,5,4,11,10,4,8,8,1,6,13,8,5,12,2,4,2,14,12,13,15,2,4,7,9,0,5,1,8,9,10,4,16,3,16,4,14,6,16,2
420,100,760,160,440,1920,220,1820,9,2,12,12,14,2,16,12,14,16,5,3,0,2,8,15,13,3,10,10,8,9,5,3,5,13,13,16,5,6,7,9,11,8,15,10,15,2,6,10,4,4,11,15,3,3,4,2
20,860,320,1620,1660,1360,1360,1660,15,15,13,13,9,10,11,8,8,4,6,9,3,5,5,10,8,6,0,8,2,9,13,0,14,16,11,14,2,11,2,12,7,12,12,6,4,1,6,4,11,13,16,0,10,10,4,3
660,1020,1900,240,1640,1960,1180,100,4,6,14,9,4,12,9,4,10,9,7,2,2,8,12,16,12,0,7,6,11,11,2,7,10,14,1,13,10,13,5,8,9,5,16,12,2,7,8,11,14,16,12,9,12,3,0,1
1860,1440,1880,1960,1240,300,1560,140,13,16,2,9,0,0,15,6,13,5,16,7,6,4,10,0,11,4,3,13,16,7,1,0,2,11,5,9,1,6,11,7,15,2,2,11,15,0,3,10,3,2,1,0,12,13,13,1
1880,800,1820,920,1040,520,1300,1900,14,6,7,0,15,1,10,14,13,7,11,9,3,4,3,3,6,1,12,13,12,11,3,12,14,13,9,0,5,11,13,0,7,11,0,4,9,2,7,13,5,10,13,1,6,1,0,2
1620,600,500,1840,1180,1640,1180,680,15,16,11,0,3,1,12,10,10,4,12,15,10,9,14,0,8,5,9,14,1,7,5,11,11,1,0,4,5,9,1,2,10,9,0,2,16,15,3,15,13,6,2,8,10,11,14,3
40,1440,240,480,1280,1760,500,120,3,9,10,4,2,2,6,2,11,6,16,11,1,6,15,7,10,6,1,7,13,8,12,3,15,14,6,7,9,12,12,2,11,15,10,12,10,4,7,14,3,0,15,13,7,2,4,3
900,540,500,1760,1800,680,1680,420,3,2,2,8,4,6,4,4,3,5,11,14,15,9,0,0,3,1,14,10,2,11,0,1,13,16,13,7,8,12,3,9,12,16,7,11,6,7,11,6,2,11,16,16,8,2,0,1
1600,820,1040,920,420,1200,1440,620,6,5,16,12,11,8,12,14,6,3,3,15,12,14,7,9,5,1,9,14,0,6,16,6,4,5,15,0,4,5,15,4,3,8,16,7,8,9,7,14,14,2,8,11,4,14,4,1
240,1140,60,560,500,80,180,40,4,8,0,4,6,15,11,5,2,13,16,10,5,13,2,1,15,4,0,2,7,10,5,3,13,7,2,4,12,0,1,4,10,8,13,5,13,9,13,11,7,9,6,15,5,14,12,1
1480,460,1460,1300,440,1440,480,80,8,16,13,12,1,0,10,6,13,14,1,1,2,1,0,16,15,3,12,8,16,5,5,11,3,15,2,14,9,12,13,3,14,10,12,2,4,12,10,8,0,11,11,13,11,12,16,3
1580,740,1340,1340,420,2000,340,540,6,15,5,16,4,13,8,13,16,7,10,12,16,1,9,1,4,9,6,7,6,12,8,16,8,7,0,11,9,12,1,16,15,11,6,0,7,5,15,16,1,8,4,0,15,14,11,2
1200,1620,540,760,1340,80,1440,980,0,3,0,5,12,9,9,5,12,8,10,3,14,16,7,2,8,7,6,11,1,1,4,16,1,8,8,9,11,10,1,13,7,6,0,12,7,9,0,14,6,0,10,7,7,5,9,3
920,460,40,1600,1220,140,940,320,6,15,8,8,1,5,15,16,7,5,2,10,16,7,11,5,2,1,15,1,1,1,7,13,6,14,4,7,8,0,12,15,9,8,8,11,10,0,4,8,2,14,1,3,7,2,8,2
260,320,640,840,760,1360,160,1460,14,11,1,15,4,14,9,13,9,4,15,15,5,10,9,5,12,1,14,12,6,11,12,14,6,5,0,1,11,13,4,12,4,2,10,16,10,11,4,5,14,4,0,16,0,1,13,3
960,80,1800,1060,1660,860,2000,1420,7,6,9,15,9,12,2,15,14,13,1,9,11,9,11,8,11,1,10,10,1,16,1,1,8,4,16,11,3,4,10,11,16,7,10,10,15,10,15,7,14,6,10,13,13,6,1,2
760,380,1520,2000,180,1460,540,1840,9,5,11,15,12,12,13,13,16,2,8,7,0,7,0,16,12,11,13,14,10,5,1,10,15,6,7,15,14,12,14,10,15,4,6,2,2,3,15,11,8,9,10,3,14,7,13,2
1140,660,2000,1100,1700,1720,780,1580,12,16,10,6,0,16,8,8,2,13,0,5,12,10,9,10,2,7,9,1,2,5,1,6,4,8,12,15,10,9,7,4,2,3,5,4,6,3,13,8,4,7,5,16,0,14,14,1
960,760,1560,1720,620,180,1940,1600,13,9,8,2,0,9,0,2,2,11,6,16,8,4,8,16,5,9,8,9,4,1,10,10,10,1,8,6,7,0,4,13,4,1,13,8,16,12,4,14,3,2,16,4,12,4,10,2
720,840,380,580,180,560,1760,1400,8,11,3,1,14,5,2,15,4,16,1,1,11,8,12,13,15,14,0,14,10,12,5,16,2,10,15,5,0,11,16,0,10,0,1,6,3,12,7,2,1,4,12,14,14,7,6,1
1880,100,1720,1920,1580,1240,780,760,4,10,0,7,4,15,7,13,13,15,6,11,12,15,15,12,5,4,16,13,1,11,15,8,15,6,2,16,3,14,14,12,13,13,3,8,14,10,4,3,6,10,16,12,4,13,4,3
380,840,1580,1880,1060,140,800,1640,8,2,8,12,9,15,5,15,12,13,0,3,1,12,3,11,13,1,3,3,11,2,2,15,2,7,12,7,11,2,3,7,10,9,11,9,16,1,7,11,12,5,15,5,16,3,4,3
880,2000,220,1280,1160,1740,1980,1260,4,4,15,11,7,15,14,7,12,0,6,2,3,15,9,9,11,9,12,12,12,9,10,14,11,8,14,6,11,9,0,14,1,12,4,6,2,0,0,7,8,2,6,10,3,13,1,2
540,420,1280,1460,1940,220,1540,680,7,8,0,14,11,14,8,16,10,14,3,9,15,7,0,11,8,14,6,12,0,13,3,7,9,3,16,9,0,12,15,3,8,7,11,8,5,3,14,5,6,9,5,0,4,13,2,1
560,380,1900,480,1700,480,1240,980,8,10,4,8,0,4,9,5,8,12,8,9,1,3,9,6,3,8,14,12,14,8,15,14,14,7,5,10,8,5,8,5,16,7,16,2,13,9,6,13,0,6,4,2,9,16,10,2
1540,1060,620,1440,1660,1900,1060,940,16,16,1,14,1,0,0,3,16,5,9,12,5,2,8,5,13,1,5,13,16,10,9,13,14,1,10,5,13,5,13,8,2,2,15,13,10,11,1,13,4,9,4,1,10,1,12,1
240,40,680,1780,1280,1820,1000,1660,3,16,4,5,10,14,11,1,15,0,1,12,6,1,9,15,12,14,15,13,3,9,11,10,4,9,11,7,12,1,0,8,12,13,15,1,2,13,15,15,10,10,14,15,3,6,8,3
1460,960,1380,1420,1800,700,1760,1140,6,16,6,6,2,8,4,8,10,0,12,13,16,7,9,8,11,9,11,7,2,15,10,4,5,4,13,3,0,12,1,12,14,16,7,4,7,1,2,4,8,4,3,9,16,7,11,1
1900,840,1720,1700,1060,40,1920,1360,8,2,3,2,10,8,1,7,0,11,0,5,14,10,4,12,7,7,2,4,7,4,14,5,10,11,7,13,14,0,13,9,7,0,13,1,3,4,4,0,8,12,13,16,13,16,3,1
1860,520,1020,660,960,120,1180,1400,5,3,6,3,15,6,7,8,3,12,2,10,14,13,14,13,13,2,15,14,5,16,13,3,2,8,13,2,16,13,6,11,4,11,0,0,10,14,15,16,0,15,5,9,3,15,4,3
980,160,1000,1820,1160,1380,120,1160,11,5,6,5,6,4,1,1,10,11,7,0,11,5,2,5,3,6,5,1,2,5,12,4,2,16,6,7,13,3,6,0,7,6,5,16,1,12,15,9,2,5,15,2,5,6,11,2
1920,1160,1260,1520,1260,1500,1240,1300,11,15,14,10,10,4,7,14,8,11,8,9,2,10,12,7,6,15,4,1,4,6,13,11,4,10,1,8,2,13,16,10,11,3,9,1,9,4,14,3,6,13,0,14,10,12,14,2
1920,1360,400,700,1660,1680,580,1980,6,11,12,0,16,14,13,16,4,11,10,13,6,12,15,14,6,16,14,15,6,0,4,11,10,1,7,1,12,14,4,8,5,4,15,4,11,0,9,5,13,4,1,12,2,7,16,2
1200,1700,1120,920,1760,940,1640,1560,12,14,0,5,2,6,11,8,3,0,16,8,7,5,11,6,1,2,14,4,13,12,9,15,2,8,14,16,6,5,8,3,4,1,11,10,3,3,12,12,15,13,14,7,13,3,1,3
1360,120,660,540,680,1440,1800,380,6,7,1,5,8,2,9,10,7,16,13,8,9,12,11,6,6,7,6,10,2,4,16,15,16,16,15,15,4,0,1,1,15,9,12,4,4,11,13,13,13,6,11,0,7,14,13,1
840,1120,240,1240,1080,1200,1980,1900,7,2,13,7,16,14,14,13,12,3,5,6,0,7,12,12,5,5,1,5,16,13,10,1,3,3,1,1,13,2,14,8,4,3,9,7,7,3,7,14,11,5,5,12,1,12,14,3
280,480,1440,1200,800,580,700,1920,11,3,5,7,6,7,1,6,15,13,3,15,12,2,4,13,11,15,6,11,4,11,4,6,3,8,12,3,2,15,15,13,2,14,13,1,2,0,8,3,6,10,6,0,14,14,6,3
460,1320,460,1580,1140,1580,960,1300,7,11,3,14,2,1,8,15,10,1,12,7,7,14,0,3,2,12,2,2,3,10,2,2,3,3,4,2,14,12,0,7,2,2,4,4,1,1,14,3,4,16,16,6,11,1,11,1
1020,1520,1220,700,1660,60,1920,480,9,9,9,9,5,7,11,16,2,7,13,14,10,8,12,12,5,9,10,11,3,16,14,11,7,0,14,14,13,9,12,5,8,7,15,10,1,11,5,0,1,14,4,15,12,2,6,3
440,760,1560,1700,420,1500,1460,260,6,4,4,8,13,11,13,4,14,5,12,9,2,13,0,0,6,11,12,10,13,12,9,12,9,16,6,12,14,3,0,9,10,1,8,4,2,12,15,2,2,12,9,6,1,6,1,1
620,1820,1340,460,1220,1840,1880,520,10,12,10,4,16,1,3,15,10,15,12,0,16,2,1,16,14,12,2,16,0,16,1,2,6,14,14,8,0,14,5,3,9,4,8,4,3,4,13,13,13,13,1,1,4,15,14,2
520,1860,120,1800,940,1960,1240,1180,2,9,9,9,6,13,6,3,6,15,15,5,12,3,1,1,16,9,6,8,5,2,9,4,2,6,7,0,6,10,3,11,13,7,16,9,3,4,2,16,2,10,16,3,9,7,12,3
1120,180,1140,380,280,20,860,1380,0,5,0,0,16,14,14,7,7,11,9,15,10,5,7,3,4,14,3,4,4,11,3,6,14,3,14,3,5,7,8,0,12,9,15,10,7,8,10,1,5,15,6,6,0,12,14,1
840,680,840,440,760,1980,840,1080,16,7,7,14,3,10,0,13,15,11,8,12,7,16,8,4,9,5,7,12,16,4,0,7,1,4,2,1,9,6,13,1,6,8,16,12,13,1,15,2,10,4,5,10,11,9,9,1
1220,1900,1340,1540,1140,1580,960,1280,10,10,5,2,15,7,0,9,2,6,2,12,7,1,4,2,7,11,11,2,6,10,7,2,2,9,2,8,5,4,6,11,7,16,7,16,2,15,10,14,12,5,10,16,0,0,15,3
140,1560,1480,1060,600,500,1400,1560,1,7,13,13,7,2,5,5,8,12,13,6,5,5,10,12,2,13,14,8,12,6,1,3,8,11,14,15,0,7,16,1,16,14,13,4,6,7,5,0,13,1,2,15,0,8,5,2
180,440,1820,1700,1000,20,600,120,16,16,14,14,14,16,1,2,11,7,14,7,5,1,6,9,6,12,7,15,0,14,11,5,12,2,15,5,7,12,1,10,1,4,16,2,4,6,12,0,16,2,12,16,5,14,16,3
1260,1860,340,980,1380,140,1160,580,15,5,13,14,13,13,9,11,7,10,4,9,5,10,10,8,11,11,10,5,15,1,11,3,7,9,15,8,7,1,5,8,10,12,0,11,11,5,13,16,15,14,2,7,16,9,10,2
